11,34,CMP2200,多彩２ 主総Ａ２,政治と社会,笠井　昭文,1,1,4,8202,1,法学部所属学生随意科目（卒業要件単位に含むことはできない）,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB110&value(crclumcd)=,2016
11,34,CMP2400,多彩４ 主総Ａ４,対人関係の心理,浅井　健史,1,1,4,MB01,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FD107&value(crclumcd)=,2016
11,34,CMP2500,多彩５ 主総Ａ５,地球の理解,小森　次郎,1,1,4,N215,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE011&value(crclumcd)=,2016
11,34,CMP2100,多彩１ 主総Ａ１,中国語圏の文化,稲葉　明子,2,1,4,5322,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FA142&value(crclumcd)=,2016
11,34,CMP2100,領域Ａ,地域研究への招待,堤　純,1,1,5,8304,1,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF709&value(crclumcd)=,2016
11,34,CMP2500,主総Ａ５,物質の科学１,小谷　太郎,1,1,5,D401,1,2015年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE702&value(crclumcd)=,2016
11,34,CMP2300,領域Ａ,文学への招待,後藤　和彦,1,1,5,5501,1,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF725&value(crclumcd)=,2016
11,34,CMP3300,立教Ｂ,立教ゼミナール,川口　幸也,2,1,5,5215,1,2012～2015年度1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH726&value(crclumcd)=,2016
11,34,CMP3300,立教生,立教生の学び方,川口　幸也,2,1,5,5215,1,2011年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH913&value(crclumcd)=,2016
11,34,CMP2500,多彩５ 主総Ａ５,化学と自然,三井　正明,1,1,5,5121,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE114&value(crclumcd)=,2016
